#: table_doi: 10.17182/hepdata.153301.v1/t10
#: name: Covariance for full matrix m(tt) differential
#: description: Covariance for full matrix measurement differential in $m(t\bar{t})$
#: data_file: covariance_for_full_matrix_m(tt)_differential.yaml
#: keyword reactions: P P --> TOP TOPBAR
#: keyword cmenergies: 13000
#: RE,P P --> TOP TOPBAR
#: SQRT(S) [TeV],13
#: LUMI [fb$^{-1}$],138
x-axis,y-axis,Covariance
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rr}$ for $400 < m(t\bar{t}) < 600 $ GeV,3.328e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nn}$ for $400 < m(t\bar{t}) < 600 $ GeV,-1.0055e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{kk}$ for $400 < m(t\bar{t}) < 600 $ GeV,0.00011432
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-1.6907e-06
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,4.9661e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-5.5696e-07
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-1.7429e-06
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-4.4032e-06
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-3.1375e-06
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$c$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00012094
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$P_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,8.7851e-06
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$P_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,3.2844e-07
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$P_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,-0.000123
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.5459e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.2683e-06
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,-0.00012473
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rr}$ for $600 < m(t\bar{t}) < 800 $ GeV,7.4599e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nn}$ for $600 < m(t\bar{t}) < 800 $ GeV,-7.1665e-06
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{kk}$ for $600 < m(t\bar{t}) < 800 $ GeV,-0.00060499
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-2.1371e-06
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00014229
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-3.7713e-07
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-7.5123e-06
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.0459e-06
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.0595e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$c$ for $m(t\bar{t}) > 800 $ GeV,6.6868e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$P_{r}$ for $m(t\bar{t}) > 800 $ GeV,-5.4789e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$P_{n}$ for $m(t\bar{t}) > 800 $ GeV,-3.2492e-06
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$P_{k}$ for $m(t\bar{t}) > 800 $ GeV,0.00024898
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{r}$ for $m(t\bar{t}) > 800 $ GeV,-4.7556e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{n}$ for $m(t\bar{t}) > 800 $ GeV,-1.1566e-06
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{k}$ for $m(t\bar{t}) > 800 $ GeV,0.00024548
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rr}$ for $m(t\bar{t}) > 800 $ GeV,4.9407e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nn}$ for $m(t\bar{t}) > 800 $ GeV,-3.8512e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,0.0025195
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,-2.062e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,-0.00054385
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,-8.2119e-07
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{-}$ for $m(t\bar{t}) > 800 $ GeV,2.0885e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,-1.3309e-05
$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,-2.5601e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$c$ for $300 < m(t\bar{t}) < 400 $ GeV,-3.5058e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,-4.0858e-07
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.248e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.5286e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,-1.3899e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,2.7997e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.9556e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rr}$ for $300 < m(t\bar{t}) < 400 $ GeV,4.1339e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nn}$ for $300 < m(t\bar{t}) < 400 $ GeV,-2.7503e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{kk}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.1546e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,-0.00011409
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.0734e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,5.1206e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-3.2218e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-7.8697e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,9.4668e-07
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$c$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.4419e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,-8.1592e-08
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,-4.5524e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.3304e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,-1.1581e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,-4.364e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.4923e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rr}$ for $400 < m(t\bar{t}) < 600 $ GeV,-1.9138e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nn}$ for $400 < m(t\bar{t}) < 600 $ GeV,5.5308e-07
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{kk}$ for $400 < m(t\bar{t}) < 600 $ GeV,-3.3599e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,0.00012001
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,3.3855e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-4.5072e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.845e-07
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,2.3742e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.6309e-07
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$c$ for $600 < m(t\bar{t}) < 800 $ GeV,-2.3631e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,6.5305e-07
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,3.3944e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,3.3425e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.2235e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,3.2353e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,6.7242e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rr}$ for $600 < m(t\bar{t}) < 800 $ GeV,-9.736e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nn}$ for $600 < m(t\bar{t}) < 800 $ GeV,9.2023e-07
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{kk}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.621e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-0.00081132
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,3.1196e-08
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,0.0002695
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-6.2451e-07
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.1999e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,2.9341e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$c$ for $m(t\bar{t}) > 800 $ GeV,-1.9026e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{r}$ for $m(t\bar{t}) > 800 $ GeV,-2.6644e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{n}$ for $m(t\bar{t}) > 800 $ GeV,-8.5073e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{k}$ for $m(t\bar{t}) > 800 $ GeV,3.3128e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{r}$ for $m(t\bar{t}) > 800 $ GeV,-2.2494e-08
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{n}$ for $m(t\bar{t}) > 800 $ GeV,-8.3712e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{k}$ for $m(t\bar{t}) > 800 $ GeV,2.9339e-07
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rr}$ for $m(t\bar{t}) > 800 $ GeV,1.2465e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nn}$ for $m(t\bar{t}) > 800 $ GeV,4.6208e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,-2.062e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,0.0024866
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,-1.3779e-05
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,-0.00045809
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{-}$ for $m(t\bar{t}) > 800 $ GeV,-4.341e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,4.0397e-06
$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,-3.9061e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$c$ for $300 < m(t\bar{t}) < 400 $ GeV,0.00010001
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,-4.0927e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,3.2662e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,-1.4956e-07
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,-7.317e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,7.8325e-07
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.5041e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rr}$ for $300 < m(t\bar{t}) < 400 $ GeV,-3.0517e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nn}$ for $300 < m(t\bar{t}) < 400 $ GeV,-4.1305e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{kk}$ for $300 < m(t\bar{t}) < 400 $ GeV,-4.0432e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,-3.5059e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,-0.00014646
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.3737e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-2.3238e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-2.2228e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,9.4576e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$c$ for $400 < m(t\bar{t}) < 600 $ GeV,7.8544e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.4905e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,5.4574e-07
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,-1.8811e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.9108e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,-8.1848e-09
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,-1.7401e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rr}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.4238e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nn}$ for $400 < m(t\bar{t}) < 600 $ GeV,-8.2561e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{kk}$ for $400 < m(t\bar{t}) < 600 $ GeV,-8.2817e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-1.7713e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,0.00020225
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-7.5629e-07
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-8.9882e-07
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-3.2245e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,9.96e-08
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$c$ for $600 < m(t\bar{t}) < 800 $ GeV,8.1789e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,-8.6519e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.6305e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,5.2758e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,-8.2689e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.0727e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,5.2152e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rr}$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00012459
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nn}$ for $600 < m(t\bar{t}) < 800 $ GeV,-2.3618e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{kk}$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00037442
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,4.6333e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-0.0011686
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-3.558e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.1967e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.164e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.3994e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$c$ for $m(t\bar{t}) > 800 $ GeV,0.00015275
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{r}$ for $m(t\bar{t}) > 800 $ GeV,0.00023719
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{n}$ for $m(t\bar{t}) > 800 $ GeV,2.6314e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{k}$ for $m(t\bar{t}) > 800 $ GeV,-0.00019316
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{r}$ for $m(t\bar{t}) > 800 $ GeV,0.00024168
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{n}$ for $m(t\bar{t}) > 800 $ GeV,-4.4643e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{k}$ for $m(t\bar{t}) > 800 $ GeV,-0.00019047
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rr}$ for $m(t\bar{t}) > 800 $ GeV,-0.00045647
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nn}$ for $m(t\bar{t}) > 800 $ GeV,5.3917e-09
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,-0.00054385
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,-1.3779e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,0.0042572
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,5.7655e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nr}^{-}$ for $m(t\bar{t}) > 800 $ GeV,-4.5268e-05
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,3.7719e-06
$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,2.1847e-05
$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$c$ for $300 < m(t\bar{t}) < 400 $ GeV,-5.1135e-06
$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,2.9076e-06
$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,-9.0687e-06
$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$P_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,-3.6211e-06
$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,6.2032e-07
$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,-9.0164e-06
$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$\bar{P}_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,-3.7379e-06
$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{rr}$ for $300 < m(t\bar{t}) < 400 $ GeV,-3.9842e-06
$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,$C_{nn}$ for $300 < m(t\bar{t}) < 400 $ GeV,-1.4487e-06
